enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,candidate_id,profession,shift_duration,weekend_shift,night_shift,hourly_rate,travel_distance,difficulty_score,fill_probability,filled
8299,city_103,0.92,Unknown,No relevent experience,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,4,9,0.0,8299,Care Assistant,8,No,No,31,22,48,0.5709465968834663,1
3401,city_57,0.866,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Unknown,1,33,0.0,3401,Care Assistant,12,Yes,No,24,4,57,0.2689414213699951,1
29053,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3,Unknown,Unknown,3,31,1.0,29053,Registered Nurse,12,Yes,No,40,47,58,0.24179617240741008,0
21517,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,28,0.0,21517,Healthcare Assistant,8,Yes,No,28,17,58,0.24179617240741008,0
7299,city_138,0.836,Male,No relevent experience,no_enrollment,Primary School,Unknown,1,Unknown,Unknown,never,17,0.0,7299,Occupational Therapist,8,No,Yes,24,3,62,0.15260866484263105,0
19590,city_90,0.698,Unknown,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,2,38,0.0,19590,Care Assistant,12,No,Yes,34,3,57,0.2689414213699951,0
33237,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,14,<10,Pvt Ltd,3,60,0.0,33237,Registered Nurse,8,No,No,37,9,42,0.75820382759259,1
29857,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,105,0.0,29857,Healthcare Assistant,12,Yes,No,24,38,64,0.11920292202211755,0
2403,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,9,0.0,2403,Registered Nurse,8,Yes,No,35,7,53,0.3944675127794143,1
14109,city_103,0.92,Unknown,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,1,19,0.0,14109,Registered Nurse,8,Yes,No,33,13,55,0.32865254651727005,0
2479,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,1,33,0.0,2479,Healthcare Assistant,12,No,No,23,32,54,0.36090725483714875,0
32448,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,53,0.0,32448,Healthcare Assistant,8,No,No,19,50,60,0.1933213698023087,0
9905,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,266,0.0,9905,Healthcare Assistant,8,Yes,No,37,2,51,0.46434632916602836,0
27781,city_67,0.855,Male,No relevent experience,no_enrollment,High School,Unknown,<1,Unknown,Unknown,never,37,0.0,27781,Registered Nurse,8,No,Yes,40,44,62,0.15260866484263105,0
14812,city_73,0.754,Unknown,No relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,41,0.0,14812,Care Assistant,12,Yes,No,19,37,67,0.08101976866530786,0
18804,city_57,0.866,Male,Has relevent experience,Full time course,Masters,STEM,10,500-999,Pvt Ltd,1,163,0.0,18804,Physiotherapist,8,Yes,No,32,46,62,0.15260866484263105,0
6508,city_115,0.789,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,18,1.0,6508,Physiotherapist,12,Yes,No,23,44,66,0.09231302875229802,0
3409,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,2,61,0.0,3409,Registered Nurse,8,No,No,28,13,47,0.6055324872205857,1
10931,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,3,77,0.0,10931,Registered Nurse,12,Yes,Yes,25,29,77,0.02069111227008788,0
20672,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,316,0.0,20672,Care Assistant,12,Yes,Yes,26,13,73,0.03606453809916635,0
30744,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,<1,10/49,NGO,1,87,1.0,30744,Healthcare Assistant,8,No,No,26,50,56,0.2979366301210704,0
11874,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,2,78,1.0,11874,Registered Nurse,12,No,No,31,20,48,0.5709465968834663,0
3720,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,2,90,0.0,3720,Support Worker,8,Yes,Yes,30,49,78,0.01798620996209156,0
8826,city_65,0.802,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,41,0.0,8826,Healthcare Assistant,12,Yes,No,32,11,55,0.32865254651727005,0
9923,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,11,10/49,Pvt Ltd,4,106,0.0,9923,Registered Nurse,8,No,Yes,31,40,67,0.08101976866530786,0
32937,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,146,0.0,32937,Support Worker,8,No,No,33,50,53,0.3944675127794143,0
30134,city_136,0.897,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,3,17,0.0,30134,Occupational Therapist,8,No,No,33,41,51,0.46434632916602836,1
13708,city_114,0.926,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,Never,17,1.0,13708,Care Assistant,8,Yes,No,36,9,52,0.42905340311653367,0
18086,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,50-99,Pvt Ltd,1,4,0.0,18086,Support Worker,12,Yes,No,30,4,54,0.36090725483714875,0
24223,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,7,500-999,Pvt Ltd,1,35,1.0,24223,Registered Nurse,12,No,No,29,43,53,0.3944675127794143,0
23712,city_143,0.74,Male,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,NGO,3,96,0.0,23712,Physiotherapist,8,No,Yes,26,15,64,0.11920292202211755,0
3292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,50,0.0,3292,Registered Nurse,8,No,Yes,21,36,71,0.04742587317756678,0
28306,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,5000-9999,Public Sector,1,113,0.0,28306,Physiotherapist,8,No,Yes,25,31,68,0.07100001915079908,0
1934,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,10/49,Funded Startup,2,151,1.0,1934,Care Assistant,12,No,No,29,2,45,0.6713474534827301,1
32818,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,2,10/49,Pvt Ltd,1,40,0.0,32818,Care Assistant,12,No,Yes,39,12,57,0.2689414213699951,1
32065,city_173,0.878,Male,Has relevent experience,no_enrollment,High School,Unknown,6,50-99,Pvt Ltd,1,29,1.0,32065,Healthcare Assistant,8,No,No,18,21,54,0.36090725483714875,0
30469,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,Unknown,Unknown,1,92,0.0,30469,Healthcare Assistant,12,No,Yes,29,48,69,0.062135633086429685,0
23154,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,29,0.0,23154,Physiotherapist,8,Yes,No,25,30,63,0.13503642292280238,0
23487,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,never,42,0.0,23487,Physiotherapist,8,No,No,21,44,57,0.2689414213699951,0
17737,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,38,1.0,17737,Care Assistant,8,Yes,No,27,50,66,0.09231302875229802,0
19629,city_136,0.897,Unknown,No relevent experience,Part time course,Masters,STEM,7,10/49,Unknown,1,16,0.0,19629,Support Worker,8,No,No,18,23,54,0.36090725483714875,1
15096,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,Unknown,Unknown,>4,10,1.0,15096,Physiotherapist,8,No,No,37,11,43,0.7310585786300049,1
67,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Phd,Arts,10,<10,NGO,1,17,0.0,67,Physiotherapist,8,No,Yes,20,36,71,0.04742587317756678,0
12894,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Funded Startup,1,52,0.0,12894,Support Worker,12,Yes,No,32,25,58,0.24179617240741008,0
5267,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,17,0.0,5267,Healthcare Assistant,8,No,Yes,19,7,66,0.09231302875229802,0
13093,city_100,0.887,Unknown,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,never,148,0.0,13093,Healthcare Assistant,8,No,Yes,27,50,71,0.04742587317756678,0
32611,city_138,0.836,Male,No relevent experience,Unknown,High School,Unknown,9,Unknown,Unknown,never,36,0.0,32611,Physiotherapist,8,Yes,No,25,8,58,0.24179617240741008,0
343,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,116,0.0,343,Healthcare Assistant,8,No,No,31,22,48,0.5709465968834663,1
22084,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,9,Unknown,Unknown,never,13,0.0,22084,Healthcare Assistant,8,No,No,30,36,51,0.46434632916602836,1
19214,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,never,168,1.0,19214,Occupational Therapist,8,Yes,No,30,38,61,0.17201283293576136,0
23398,city_36,0.893,Unknown,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,1,45,0.0,23398,Healthcare Assistant,8,No,No,39,3,40,0.8066786301976913,1
27503,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,139,0.0,27503,Care Assistant,8,No,No,25,14,49,0.5356536708339716,0
29444,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,10,50-99,Public Sector,1,10,1.0,29444,Registered Nurse,12,Yes,No,22,27,63,0.13503642292280238,1
18277,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,18,0.0,18277,Physiotherapist,8,No,Yes,19,36,72,0.04137365106007538,0
664,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,56,0.0,664,Physiotherapist,12,Yes,No,38,26,55,0.32865254651727005,0
21101,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,42,0.0,21101,Care Assistant,8,No,No,23,7,49,0.5356536708339716,1
20929,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,11,1.0,20929,Registered Nurse,12,No,No,25,37,54,0.36090725483714875,0
28882,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,Unknown,Unknown,1,25,1.0,28882,Registered Nurse,8,No,No,29,44,53,0.3944675127794143,0
10566,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,156,1.0,10566,Care Assistant,12,Yes,No,27,8,57,0.2689414213699951,0
26717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,24,0.0,26717,Support Worker,8,No,No,35,40,50,0.5,1
23306,city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,7,Unknown,Unknown,never,17,1.0,23306,Support Worker,8,No,Yes,24,4,62,0.15260866484263105,0
26991,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,15,0.0,26991,Registered Nurse,12,Yes,No,26,43,64,0.11920292202211755,0
10743,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,2,50-99,Pvt Ltd,1,31,0.0,10743,Support Worker,12,No,No,27,2,46,0.6390927451628512,1
20366,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,24,1.0,20366,Support Worker,12,No,No,37,17,44,0.7020633698789296,0
25400,city_61,0.913,Unknown,No relevent experience,Full time course,High School,Unknown,2,Unknown,Unknown,never,32,0.0,25400,Support Worker,8,No,No,23,21,52,0.42905340311653367,0
23058,city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,Unknown,Unknown,1,75,1.0,23058,Registered Nurse,12,Yes,No,39,36,57,0.2689414213699951,0
6541,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,Unknown,Unknown,>4,5,0.0,6541,Support Worker,8,No,Yes,24,20,66,0.09231302875229802,1
2243,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,never,58,0.0,2243,Physiotherapist,8,No,Yes,29,30,66,0.09231302875229802,1
29656,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,Arts,3,Unknown,Unknown,never,9,1.0,29656,Occupational Therapist,12,No,No,24,48,56,0.2979366301210704,0
28364,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,65,0.0,28364,Registered Nurse,8,Yes,No,30,43,62,0.15260866484263105,0
18602,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,21,1.0,18602,Care Assistant,12,No,Yes,35,2,57,0.2689414213699951,0
1956,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,2,<10,Pvt Ltd,2,102,0.0,1956,Support Worker,8,No,No,22,15,51,0.46434632916602836,0
25537,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,1000-4999,Pvt Ltd,2,83,0.0,25537,Healthcare Assistant,12,No,No,34,40,50,0.5,1
9730,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,2,20,1.0,9730,Registered Nurse,8,No,Yes,32,2,58,0.24179617240741008,0
21221,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,3,64,0.0,21221,Care Assistant,8,No,Yes,19,27,70,0.05431326613264062,0
1911,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,36,1.0,1911,Occupational Therapist,8,No,No,39,21,44,0.7020633698789296,1
12428,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,9,1.0,12428,Physiotherapist,12,No,Yes,22,25,68,0.07100001915079908,0
14858,city_114,0.926,Unknown,No relevent experience,Part time course,Graduate,STEM,<1,1000-4999,Pvt Ltd,Never,7,0.0,14858,Care Assistant,12,No,No,33,29,48,0.5709465968834663,1
10451,city_21,0.624,Unknown,No relevent experience,Unknown,Unknown,Unknown,5,Unknown,Unknown,never,45,1.0,10451,Support Worker,8,No,No,18,5,51,0.46434632916602836,0
7291,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,23,0.0,7291,Healthcare Assistant,12,Yes,No,26,1,56,0.2979366301210704,0
888,city_160,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,117,1.0,888,Support Worker,8,No,No,21,25,54,0.36090725483714875,0
8961,city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,Other,6,100-500,Pvt Ltd,2,5,0.0,8961,Care Assistant,12,Yes,No,18,42,68,0.07100001915079908,0
30938,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Funded Startup,2,80,0.0,30938,Registered Nurse,12,Yes,No,28,25,60,0.1933213698023087,0
31314,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,2,<10,Early Stage Startup,2,81,0.0,31314,Healthcare Assistant,8,No,Yes,22,48,72,0.04137365106007538,0
1944,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,23,1.0,1944,Healthcare Assistant,8,No,No,27,11,48,0.5709465968834663,0
25501,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,96,1.0,25501,Care Assistant,8,Yes,No,26,33,62,0.15260866484263105,0
29458,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,64,1.0,29458,Occupational Therapist,8,Yes,No,24,45,66,0.09231302875229802,0
4241,city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,5,Unknown,Unknown,1,17,1.0,4241,Occupational Therapist,12,Yes,No,36,19,54,0.36090725483714875,0
32998,city_28,0.939,Male,No relevent experience,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,100,0.0,32998,Support Worker,8,No,Yes,29,41,68,0.07100001915079908,0
27914,city_28,0.939,Male,No relevent experience,Part time course,High School,Unknown,2,10/49,Pvt Ltd,1,90,0.0,27914,Care Assistant,8,Yes,Yes,35,18,70,0.05431326613264062,0
15528,city_173,0.878,Male,Has relevent experience,no_enrollment,Primary School,Unknown,5,5000-9999,Pvt Ltd,2,74,0.0,15528,Healthcare Assistant,12,Yes,No,21,50,69,0.062135633086429685,0
31430,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13,0.0,31430,Care Assistant,8,Yes,No,29,7,56,0.2979366301210704,0
4574,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,72,0.0,4574,Healthcare Assistant,8,Yes,No,40,23,53,0.3944675127794143,0
8603,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,>4,32,1.0,8603,Support Worker,8,No,No,21,4,49,0.5356536708339716,1
29514,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,96,1.0,29514,Registered Nurse,8,Yes,No,20,21,63,0.13503642292280238,0
10867,city_114,0.926,Unknown,No relevent experience,Unknown,High School,Unknown,2,Unknown,Unknown,never,60,0.0,10867,Registered Nurse,8,No,Yes,34,41,65,0.10500058502026482,0
21252,city_106,0.698,Male,No relevent experience,Part time course,Graduate,STEM,5,Unknown,Unknown,3,22,1.0,21252,Care Assistant,12,No,Yes,35,13,59,0.21657909576817594,1
9,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,2,1.0,9,Healthcare Assistant,8,Yes,No,26,27,61,0.17201283293576136,0
23585,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,>4,123,0.0,23585,Registered Nurse,8,No,No,31,6,45,0.6713474534827301,0
3940,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,50-99,Pvt Ltd,2,180,0.0,3940,Healthcare Assistant,8,No,Yes,30,13,61,0.17201283293576136,0
28426,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,19,0.0,28426,Support Worker,8,No,No,22,18,51,0.46434632916602836,0
31486,city_69,0.856,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,182,1.0,31486,Care Assistant,8,No,No,32,27,48,0.5709465968834663,1
18143,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Unknown,2,92,0.0,18143,Healthcare Assistant,8,No,Yes,38,23,59,0.21657909576817594,0
18583,city_162,0.767,Unknown,Has relevent experience,Part time course,Graduate,STEM,8,100-500,NGO,1,24,0.0,18583,Care Assistant,8,No,No,22,46,57,0.2689414213699951,0
26290,city_103,0.92,Female,No relevent experience,Part time course,High School,Unknown,4,Unknown,Unknown,1,74,1.0,26290,Healthcare Assistant,12,No,No,29,46,54,0.36090725483714875,1
1119,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,88,0.0,1119,Occupational Therapist,8,No,No,27,31,52,0.42905340311653367,0
16002,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,4,79,0.0,16002,Occupational Therapist,8,Yes,No,18,21,64,0.11920292202211755,0
13676,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,3,55,0.0,13676,Healthcare Assistant,8,No,No,20,25,54,0.36090725483714875,0
27859,city_160,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,4,50-99,Funded Startup,1,23,0.0,27859,Support Worker,8,No,No,36,45,50,0.5,0
15262,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,2,18,0.0,15262,Care Assistant,12,Yes,No,19,43,68,0.07100001915079908,0
21582,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,Unknown,Unknown,>4,131,1.0,21582,Physiotherapist,12,No,No,40,16,42,0.75820382759259,0
29141,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,1,98,1.0,29141,Healthcare Assistant,8,No,No,22,50,58,0.24179617240741008,0
13812,city_10,0.895,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,24,0.0,13812,Healthcare Assistant,8,No,No,18,16,53,0.3944675127794143,0
25490,city_23,0.899,Male,Has relevent experience,Full time course,High School,Unknown,2,10/49,Pvt Ltd,never,25,0.0,25490,Occupational Therapist,8,No,No,32,39,50,0.5,1
2435,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,17,100-500,Pvt Ltd,1,133,0.0,2435,Registered Nurse,12,No,Yes,18,21,69,0.062135633086429685,0
18326,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2,Unknown,Unknown,2,25,1.0,18326,Occupational Therapist,8,Yes,Yes,37,49,75,0.027346786796182875,0
